"date","vaccine_series_completed_percent_population","zip_code"
2020-12-17,0,"60653"
2021-03-20,0.104,"60653"
2021-01-21,0.007,"60653"
2021-05-19,0.304,"60653"
2021-02-28,0.059,"60653"
2021-01-18,0.005,"60653"
2020-12-25,0,"60653"
2021-05-05,0.27,"60653"
2021-01-22,0.007,"60653"
2021-05-21,0.601,"60654"
2021-05-07,0.517,"60654"
2021-03-06,0.114,"60654"
2021-01-15,0.027,"60654"
2021-03-24,0.163,"60654"
2021-05-13,0.558,"60654"
2021-01-27,0.038,"60654"
2021-02-13,0.062,"60654"
2021-02-26,0.094,"60654"
2021-04-10,0.268,"60654"
2020-12-28,0,"60654"
2021-03-04,0.109,"60654"
2021-04-08,0.247,"60654"
2021-02-02,0.044,"60654"
2021-04-03,0.207,"60654"
2020-12-24,0,"60654"
2021-03-13,0.138,"60654"
2021-05-17,0.58,"60654"
2021-03-03,0.106,"60654"
2021-04-27,0.431,"60654"
2021-03-01,0.1,"60654"
2021-05-14,0.567,"60654"
2021-03-15,0.142,"60654"
2021-01-30,0.041,"60654"
2021-01-11,0.02,"60654"
2021-04-04,0.209,"60654"
2021-05-12,0.546,"60654"
2021-04-06,0.225,"60654"
2021-01-05,0,"60654"
2021-04-12,0.282,"60654"
2021-01-24,0.034,"60654"
2021-01-29,0.04,"60654"
2021-04-26,0.415,"60654"
2021-02-07,0.049,"60654"
2021-02-08,0.05,"60654"
2021-02-17,0.066,"60654"
2020-12-25,0,"60654"
2021-01-20,0.032,"60654"
2021-02-21,0.077,"60654"
2020-12-20,0,"60654"
2021-04-01,0.194,"60654"
2021-04-13,0.294,"60654"
2021-03-31,0.188,"60654"
2021-02-09,0.051,"60654"
2021-01-04,0,"60654"
2021-04-05,0.216,"60654"
2021-04-23,0.397,"60654"
2021-03-09,0.122,"60654"
2021-03-10,0.129,"60654"
2020-12-17,0,"60654"
2021-04-09,0.259,"60654"
2021-04-02,0.203,"60654"
2021-04-19,0.348,"60654"
2021-05-06,0.508,"60654"
2021-02-05,0.048,"60654"
2020-12-18,0,"60654"
2021-02-15,0.063,"60654"
2021-02-28,0.098,"60654"
2020-12-16,0,"60654"
2021-01-16,0.027,"60654"
2021-03-21,0.157,"60654"
2021-02-14,0.062,"60654"
2021-03-18,0.152,"60654"
2021-02-01,0.042,"60654"
2021-05-11,0.538,"60654"
2020-12-22,0,"60654"
2021-04-07,0.234,"60654"
2021-05-16,0.575,"60654"
2021-04-21,0.373,"60654"
2020-12-15,0,"60654"
2021-05-25,0.613,"60654"
2021-02-19,0.074,"60654"
2021-01-23,0.034,"60654"
2021-05-03,0.48,"60654"
2021-03-29,0.179,"60654"
2021-03-25,0.167,"60654"
2021-04-22,0.386,"60654"
2021-01-26,0.037,"60654"
2021-01-14,0.027,"60654"
2021-02-04,0.046,"60654"
2021-04-20,0.362,"60654"
2021-01-06,0.001,"60654"
2021-03-17,0.15,"60654"
2020-12-26,0,"60654"
2021-02-10,0.053,"60654"
2021-05-09,0.524,"60654"
2021-02-20,0.076,"60654"
2021-01-08,0.012,"60654"
2021-04-29,0.453,"60654"
2021-01-07,0.006,"60654"
2021-02-11,0.056,"60654"
2021-01-19,0.031,"60654"
2021-02-16,0.064,"60654"
2021-03-26,0.172,"60654"
2021-01-28,0.04,"60654"
2021-02-06,0.049,"60654"
2021-03-12,0.136,"60654"
2021-02-27,0.096,"60654"
2021-05-10,0.528,"60654"
2021-01-21,0.033,"60654"
2021-03-22,0.158,"60654"
2021-05-08,0.522,"60654"
2021-03-28,0.176,"60654"
2021-03-27,0.175,"60654"
2021-02-24,0.086,"60654"
2021-05-22,0.605,"60654"
2021-01-01,0,"60654"
2021-01-18,0.029,"60654"
2021-01-22,0.034,"60654"
2020-12-23,0,"60654"
2021-02-25,0.089,"60654"
2021-01-12,0.024,"60654"
2021-05-04,0.49,"60654"
2021-04-25,0.406,"60654"
2021-05-02,0.471,"60654"
2021-04-24,0.404,"60654"
2021-02-18,0.07,"60654"
2021-02-03,0.045,"60654"
2021-01-09,0.016,"60654"
2021-02-12,0.06,"60654"
2021-05-01,0.469,"60654"
2021-02-23,0.083,"60654"
2021-05-23,0.606,"60654"
2021-02-22,0.08,"60654"
2021-03-23,0.161,"60654"
2021-03-08,0.118,"60654"
2020-12-27,0,"60654"
2021-05-15,0.572,"60654"
2021-01-10,0.016,"60654"
2021-04-11,0.272,"60654"
2021-04-16,0.321,"60654"
2021-03-05,0.112,"60654"
2021-04-17,0.328,"60654"
2021-01-25,0.035,"60654"
2021-01-13,0.026,"60654"
2020-12-19,0,"60654"
2021-04-18,0.334,"60654"
2021-01-03,0,"60654"
2021-05-05,0.498,"60654"
2021-03-14,0.139,"60654"
2021-03-30,0.183,"60654"
2021-03-16,0.147,"60654"
2021-04-14,0.302,"60654"
2021-05-24,0.609,"60654"
2020-12-30,0,"60654"
2021-04-30,0.464,"60654"
2021-04-15,0.311,"60654"
2021-01-31,0.041,"60654"
2021-03-19,0.154,"60654"
2021-05-19,0.592,"60654"
2021-01-17,0.028,"60654"
2021-05-20,0.595,"60654"
2021-03-07,0.115,"60654"
2020-12-29,0,"60654"
2020-12-31,0,"60654"
2021-04-28,0.443,"60654"
2021-03-20,0.156,"60654"
2021-03-11,0.132,"60654"
2021-01-02,0,"60654"
2021-05-18,0.588,"60654"
2020-12-21,0,"60654"
2021-03-02,0.103,"60654"
2021-02-23,0.095,"60655"
2021-02-02,0.032,"60655"
2020-12-15,0,"60655"
2021-03-13,0.181,"60655"
2020-12-29,0,"60655"
2021-04-07,0.258,"60655"
2021-01-13,0.013,"60655"
2021-03-30,0.225,"60655"
2021-05-01,0.367,"60655"
2021-03-15,0.184,"60655"
2021-02-11,0.049,"60655"
2021-05-13,0.397,"60655"
2021-05-12,0.394,"60655"
2021-03-11,0.169,"60655"
2020-12-25,0,"60655"
2021-02-17,0.065,"60655"
2021-05-23,0.427,"60655"
2021-02-03,0.033,"60655"
2021-03-09,0.159,"60655"
2021-03-02,0.13,"60655"
2021-02-27,0.121,"60655"
2021-01-05,0,"60655"
2021-01-25,0.019,"60655"
2021-04-20,0.335,"60655"
2021-05-20,0.423,"60655"
2021-02-16,0.058,"60655"
2021-02-01,0.029,"60655"
2021-01-27,0.021,"60655"
2021-05-09,0.386,"60655"
2021-01-18,0.014,"60655"
2021-05-02,0.368,"60655"
2021-02-14,0.054,"60655"
2021-01-12,0.012,"60655"
2021-04-24,0.348,"60655"
2021-03-27,0.219,"60655"
2021-01-19,0.015,"60655"
2021-01-17,0.014,"60655"
2021-03-08,0.155,"60655"
2021-03-07,0.152,"60655"
2021-04-12,0.282,"60655"
2021-04-14,0.313,"60655"
2021-04-25,0.348,"60655"
2021-01-26,0.02,"60655"
2021-01-16,0.014,"60655"
2021-02-25,0.11,"60655"
2021-03-05,0.147,"60655"
2021-02-08,0.038,"60655"
2021-05-25,0.43,"60655"
2021-05-16,0.414,"60655"
2021-03-10,0.164,"60655"
2021-04-30,0.365,"60655"
2021-04-03,0.24,"60655"
2021-01-22,0.017,"60655"
2021-02-19,0.077,"60655"
2021-01-06,0.001,"60655"
2021-01-28,0.023,"60655"
2021-02-12,0.052,"60655"
2021-02-04,0.034,"60655"
2020-12-20,0,"60655"
2021-03-28,0.219,"60655"
2021-03-23,0.206,"60655"
2020-12-30,0,"60655"
2021-04-11,0.276,"60655"
2021-02-05,0.035,"60655"
2021-05-15,0.412,"60655"
2021-05-18,0.419,"60655"
2021-05-11,0.392,"60655"
2021-03-19,0.199,"60655"
2021-02-26,0.116,"60655"
2021-04-19,0.331,"60655"
2021-02-13,0.053,"60655"
2020-12-28,0,"60655"
2021-03-04,0.142,"60655"
2021-01-15,0.014,"60655"
2020-12-17,0,"60655"
2020-12-24,0,"60655"
2021-01-10,0.009,"60655"
2021-03-20,0.201,"60655"
2020-12-23,0,"60655"
2021-04-08,0.263,"60655"
2021-05-19,0.422,"60655"
2021-01-14,0.013,"60655"
2021-03-21,0.201,"60655"
2020-12-16,0,"60655"
2020-12-19,0,"60655"
2020-12-31,0,"60655"
2021-02-24,0.102,"60655"
2021-04-04,0.241,"60655"
2021-02-07,0.036,"60655"
2020-12-21,0,"60655"
2021-03-26,0.216,"60655"
2021-04-28,0.358,"60655"
2020-12-26,0,"60655"
2021-05-14,0.4,"60655"
2021-01-24,0.018,"60655"
2021-03-25,0.212,"60655"
2021-05-08,0.385,"60655"
2020-12-22,0,"60655"
2021-02-15,0.056,"60655"
2021-03-03,0.136,"60655"
2021-02-09,0.04,"60655"
2021-01-23,0.017,"60655"
2021-03-18,0.194,"60655"
2021-04-29,0.362,"60655"
2021-03-29,0.222,"60655"
2020-12-18,0,"60655"
2021-01-09,0.009,"60655"
2021-03-12,0.177,"60655"
2021-05-07,0.383,"60655"
2021-01-11,0.011,"60655"
2021-02-28,0.121,"60655"
2021-01-29,0.024,"60655"
2021-01-07,0.004,"60655"
2021-05-24,0.428,"60655"
2021-02-10,0.045,"60655"
2021-03-17,0.191,"60655"
2021-04-06,0.252,"60655"
2021-01-04,0,"60655"
2021-02-21,0.083,"60655"
2021-05-10,0.389,"60655"
2021-04-02,0.238,"60655"
2021-04-21,0.339,"60655"
2021-05-03,0.371,"60655"
2021-04-18,0.327,"60655"
2021-05-22,0.426,"60655"
2021-04-09,0.27,"60655"
2021-01-03,0,"60655"
2021-04-22,0.343,"60655"
2021-05-06,0.38,"60655"
2021-02-20,0.082,"60655"
2021-01-20,0.016,"60655"
2021-02-22,0.089,"60655"
2021-01-01,0,"60655"
2021-04-26,0.352,"60655"
2021-03-24,0.209,"60655"
2021-03-06,0.15,"60655"
2021-05-04,0.374,"60655"
2020-12-27,0,"60655"
2021-01-21,0.016,"60655"
2021-04-10,0.274,"60655"
2021-04-27,0.355,"60655"
2021-01-30,0.028,"60655"
2021-01-02,0,"60655"
2021-01-08,0.007,"60655"
2021-01-31,0.028,"60655"
2021-04-17,0.326,"60655"
2021-02-06,0.036,"60655"
2021-04-01,0.233,"60655"
2021-04-05,0.246,"60655"
2021-03-22,0.204,"60655"
2021-03-01,0.126,"60655"
2021-03-14,0.182,"60655"
2021-05-05,0.377,"60655"
2021-04-13,0.309,"60655"
2021-02-18,0.072,"60655"
2021-05-21,0.426,"60655"
2021-05-17,0.416,"60655"
2021-04-16,0.323,"60655"
2021-04-15,0.318,"60655"
2021-03-16,0.188,"60655"
2021-04-23,0.346,"60655"
2021-03-31,0.229,"60655"
2021-05-21,0.378,"60656"
2021-03-03,0.068,"60656"
2021-02-07,0.019,"60656"
2021-03-07,0.081,"60656"
2020-12-29,0,"60656"
2021-03-29,0.153,"60656"
2021-03-26,0.148,"60656"
2020-12-30,0,"60656"
2021-02-04,0.018,"60656"
2021-05-08,0.335,"60656"
2021-03-19,0.13,"60656"
2021-05-19,0.371,"60656"
2021-05-04,0.319,"60656"
2021-04-30,0.304,"60656"
2021-03-22,0.136,"60656"
2021-03-04,0.072,"60656"
2021-03-13,0.111,"60656"
2021-04-19,0.251,"60656"
2021-04-18,0.244,"60656"
2021-05-22,0.382,"60656"
2021-01-27,0.012,"60656"
2021-04-27,0.288,"60656"
2021-04-09,0.205,"60656"
2021-02-08,0.02,"60656"
2021-04-22,0.27,"60656"
2021-02-20,0.039,"60656"
2021-01-25,0.011,"60656"
2021-04-21,0.267,"60656"
2021-03-09,0.088,"60656"
2021-02-10,0.022,"60656"
2021-01-12,0.006,"60656"
2021-02-02,0.015,"60656"
2020-12-21,0,"60656"
2021-01-19,0.008,"60656"
2021-05-17,0.364,"60656"
2021-03-28,0.151,"60656"
2021-01-07,0.002,"60656"
2020-12-26,0,"60656"
2021-02-28,0.059,"60656"
2021-01-29,0.013,"60656"
2021-05-13,0.351,"60656"
2021-03-14,0.113,"60656"
2021-04-28,0.294,"60656"
2021-05-05,0.324,"60656"
2021-04-08,0.199,"60656"
2020-12-27,0,"60656"
2021-01-13,0.007,"60656"
2021-01-03,0,"60656"
2021-01-11,0.006,"60656"
2021-01-28,0.012,"60656"
2021-05-03,0.314,"60656"
2021-02-12,0.025,"60656"
2021-03-11,0.099,"60656"
2021-04-11,0.212,"60656"
2020-12-19,0,"60656"
2020-12-31,0,"60656"
2021-05-25,0.389,"60656"
2021-05-11,0.344,"60656"
2021-02-06,0.019,"60656"
2021-04-17,0.243,"60656"
2021-01-31,0.014,"60656"
2021-01-18,0.008,"60656"
2021-03-27,0.15,"60656"
2021-02-23,0.046,"60656"
2021-04-05,0.181,"60656"
2021-02-15,0.027,"60656"
2021-02-17,0.03,"60656"
2021-01-04,0,"60656"
2021-03-20,0.133,"60656"
2021-01-21,0.009,"60656"
2021-03-06,0.08,"60656"
2021-05-20,0.374,"60656"
2021-01-09,0.004,"60656"
2021-04-01,0.167,"60656"
2021-02-27,0.058,"60656"
2021-05-14,0.354,"60656"
2021-04-13,0.223,"60656"
2021-03-10,0.093,"60656"
2020-12-18,0,"60656"
2021-04-03,0.175,"60656"
2021-01-01,0,"60656"
2021-02-09,0.021,"60656"
2021-02-25,0.052,"60656"
2020-12-17,0,"60656"
2021-01-02,0,"60656"
2021-04-07,0.192,"60656"
2021-02-01,0.015,"60656"
2021-01-23,0.01,"60656"
2021-05-16,0.361,"60656"
2021-03-05,0.077,"60656"
2021-02-24,0.049,"60656"
2021-04-02,0.172,"60656"
2021-03-17,0.123,"60656"
2021-01-15,0.007,"60656"
2021-04-04,0.176,"60656"
2021-03-12,0.105,"60656"
2021-02-14,0.026,"60656"
2021-05-24,0.386,"60656"
2021-01-24,0.01,"60656"
2021-05-15,0.359,"60656"
2021-01-26,0.011,"60656"
2021-03-02,0.064,"60656"
2021-02-19,0.037,"60656"
2021-02-21,0.04,"60656"
2021-01-20,0.009,"60656"
2021-04-29,0.299,"60656"
2021-01-17,0.007,"60656"
2021-04-26,0.283,"60656"
2021-03-25,0.143,"60656"
2021-02-18,0.033,"60656"
2021-05-01,0.307,"60656"
2021-02-13,0.026,"60656"
2021-01-16,0.007,"60656"
2020-12-25,0,"60656"
2020-12-24,0,"60656"
2020-12-23,0,"60656"
2021-05-02,0.309,"60656"
2021-04-23,0.274,"60656"
2021-04-06,0.186,"60656"
2021-01-08,0.003,"60656"
2021-03-01,0.061,"60656"
2021-05-12,0.348,"60656"
2021-04-24,0.278,"60656"
2020-12-20,0,"60656"
2021-05-18,0.368,"60656"
2021-02-26,0.056,"60656"
2021-01-10,0.005,"60656"
2021-01-06,0,"60656"
2021-02-22,0.043,"60656"
2021-02-03,0.016,"60656"
2021-04-12,0.217,"60656"
2020-12-16,0,"60656"
2021-03-23,0.138,"60656"
2021-02-05,0.018,"60656"
2021-05-07,0.331,"60656"
2021-02-16,0.028,"60656"
2021-03-21,0.134,"60656"
2021-01-30,0.014,"60656"
2021-04-14,0.229,"60656"
2021-03-16,0.119,"60656"
2020-12-15,0,"60656"
2021-02-11,0.024,"60656"
2021-05-23,0.383,"60656"
2021-01-05,0,"60656"
2020-12-22,0,"60656"
2021-04-16,0.239,"60656"
2021-05-10,0.34,"60656"
2021-04-25,0.279,"60656"
2021-04-10,0.21,"60656"
2021-01-14,0.007,"60656"
2021-05-09,0.336,"60656"
2020-12-28,0,"60656"
2021-03-15,0.116,"60656"
2021-01-22,0.01,"60656"
2021-03-24,0.141,"60656"
2021-04-20,0.262,"60656"
2021-03-08,0.084,"60656"
2021-03-30,0.158,"60656"
2021-04-15,0.234,"60656"
2021-03-18,0.127,"60656"
2021-03-31,0.164,"60656"
2021-05-06,0.327,"60656"
2021-05-12,0.533,"60657"
2021-01-15,0.02,"60657"
2021-04-18,0.336,"60657"
2021-04-15,0.314,"60657"
2021-04-04,0.219,"60657"
2021-02-04,0.044,"60657"
2021-01-31,0.037,"60657"
2021-05-21,0.578,"60657"
2021-02-20,0.084,"60657"
2021-01-01,0,"60657"
2021-01-06,0.001,"60657"
2021-01-10,0.012,"60657"
2021-05-19,0.572,"60657"
2020-12-18,0,"60657"
2021-03-14,0.152,"60657"
2021-01-02,0,"60657"
2021-04-09,0.265,"60657"
2021-05-20,0.574,"60657"
2021-02-19,0.082,"60657"
2021-03-22,0.171,"60657"
2021-02-12,0.063,"60657"
2021-02-23,0.091,"60657"
2021-04-22,0.381,"60657"
2021-04-20,0.361,"60657"
2021-02-13,0.065,"60657"
2021-04-24,0.399,"60657"
2021-05-01,0.464,"60657"
2021-04-19,0.348,"60657"
2021-01-19,0.025,"60657"
2021-01-13,0.019,"60657"
2021-04-08,0.254,"60657"
2021-03-27,0.186,"60657"
2021-02-18,0.078,"60657"
2021-01-03,0,"60657"
2021-01-30,0.037,"60657"
2021-05-13,0.545,"60657"
2021-01-14,0.02,"60657"
2021-04-27,0.428,"60657"
2021-02-21,0.085,"60657"
2021-01-25,0.03,"60657"
2020-12-24,0,"60657"
2021-03-12,0.147,"60657"
2021-03-16,0.159,"60657"
2021-04-07,0.243,"60657"
2021-03-10,0.138,"60657"
2021-02-25,0.1,"60657"
2020-12-27,0,"60657"
2021-03-03,0.118,"60657"
2020-12-26,0,"60657"
2021-02-05,0.046,"60657"
2021-04-01,0.206,"60657"
2021-01-07,0.004,"60657"
2020-12-20,0,"60657"
2021-04-13,0.296,"60657"
2021-01-27,0.034,"60657"
2021-05-14,0.552,"60657"
2021-05-08,0.513,"60657"
2021-02-22,0.088,"60657"
2020-12-29,0,"60657"
2021-05-02,0.467,"60657"
2021-04-30,0.46,"60657"
2021-03-21,0.169,"60657"
2020-12-16,0,"60657"
2021-04-14,0.304,"60657"
2021-01-05,0,"60657"
2021-03-31,0.2,"60657"
2021-02-27,0.108,"60657"
2021-04-28,0.439,"60657"
2021-03-01,0.111,"60657"
2021-04-25,0.402,"60657"
2021-03-15,0.155,"60657"
2021-03-18,0.164,"60657"
2021-01-11,0.015,"60657"
2021-04-16,0.324,"60657"
2021-03-11,0.143,"60657"
2021-04-05,0.226,"60657"
2021-03-25,0.178,"60657"
2020-12-15,0,"60657"
2021-02-17,0.074,"60657"
2021-03-23,0.173,"60657"
2021-02-06,0.047,"60657"
2021-01-29,0.036,"60657"
2021-05-24,0.583,"60657"
2020-12-17,0,"60657"
2021-02-11,0.059,"60657"
2021-04-10,0.273,"60657"
2021-04-21,0.371,"60657"
2021-02-07,0.05,"60657"
2021-01-09,0.011,"60657"
2020-12-31,0,"60657"
2021-04-06,0.234,"60657"
2021-04-12,0.287,"60657"
2021-01-17,0.021,"60657"
2021-03-20,0.168,"60657"
2021-01-12,0.018,"60657"
2021-05-16,0.56,"60657"
2021-03-06,0.127,"60657"
2021-03-02,0.114,"60657"
2021-05-07,0.508,"60657"
2021-02-15,0.07,"60657"
2021-02-26,0.105,"60657"
2021-01-21,0.028,"60657"
2021-03-29,0.191,"60657"
2020-12-23,0,"60657"
2020-12-25,0,"60657"
2021-02-03,0.042,"60657"
2021-01-20,0.027,"60657"
2021-05-17,0.565,"60657"
2021-05-22,0.579,"60657"
2021-03-04,0.121,"60657"
2021-05-05,0.492,"60657"
2021-03-28,0.188,"60657"
2021-02-02,0.041,"60657"
2021-03-17,0.161,"60657"
2021-01-08,0.009,"60657"
2021-03-13,0.151,"60657"
2021-01-24,0.029,"60657"
2021-02-28,0.109,"60657"
2021-03-26,0.183,"60657"
2020-12-30,0,"60657"
2021-04-23,0.392,"60657"
2021-01-04,0,"60657"
2021-01-18,0.023,"60657"
2021-02-24,0.095,"60657"
2021-03-19,0.166,"60657"
2021-05-04,0.483,"60657"
2021-04-03,0.218,"60657"
2021-02-08,0.051,"60657"
2020-12-19,0,"60657"
2021-05-25,0.586,"60657"
2021-03-30,0.196,"60657"
2021-03-08,0.131,"60657"
2021-01-16,0.021,"60657"
2021-04-29,0.45,"60657"
2021-02-16,0.072,"60657"
2021-05-06,0.501,"60657"
2021-03-24,0.175,"60657"
2021-02-01,0.039,"60657"
2021-05-09,0.515,"60657"
2021-05-10,0.518,"60657"
2021-04-11,0.278,"60657"
2021-04-02,0.214,"60657"
2021-05-18,0.569,"60657"
2021-05-11,0.526,"60657"
2021-01-23,0.029,"60657"
2021-03-07,0.128,"60657"
2021-05-03,0.474,"60657"
2020-12-28,0,"60657"
2021-01-28,0.035,"60657"
2021-05-23,0.58,"60657"
2021-02-09,0.053,"60657"
2021-03-09,0.135,"60657"
2021-04-26,0.412,"60657"
2021-04-17,0.33,"60657"
2020-12-21,0,"60657"
2021-02-10,0.056,"60657"
2021-05-15,0.558,"60657"
2020-12-22,0,"60657"
2021-01-22,0.029,"60657"
2021-02-14,0.068,"60657"
2021-03-05,0.125,"60657"
2021-01-26,0.033,"60657"
2021-02-04,0.018,"60659"
2021-03-10,0.088,"60659"
2021-05-11,0.328,"60659"
2021-01-24,0.009,"60659"
2021-02-01,0.015,"60659"
2020-12-27,0,"60659"
2020-12-19,0,"60659"
2021-01-16,0.006,"60659"
2021-03-17,0.108,"60659"
2021-02-06,0.02,"60659"
2020-12-24,0,"60659"
2021-03-01,0.062,"60659"
2021-04-12,0.202,"60659"
2021-05-23,0.376,"60659"
2021-03-15,0.103,"60659"
2021-01-08,0.002,"60659"
2021-04-28,0.277,"60659"
2021-04-22,0.251,"60659"
2021-01-02,0,"60659"
2021-04-14,0.212,"60659"
2021-02-09,0.022,"60659"
2021-03-05,0.075,"60659"
2021-02-27,0.059,"60659"
2021-04-08,0.18,"60659"
2021-02-20,0.042,"60659"
2021-01-14,0.006,"60659"
2021-02-03,0.017,"60659"
2021-03-07,0.078,"60659"
2021-05-09,0.32,"60659"
2020-12-18,0,"60659"
2021-04-29,0.282,"60659"
2021-04-25,0.26,"60659"
2021-02-26,0.056,"60659"
2021-02-21,0.043,"60659"
2021-03-25,0.124,"60659"
2021-04-21,0.246,"60659"
2021-04-01,0.145,"60659"
2021-04-02,0.15,"60659"
2021-04-09,0.186,"60659"
2021-03-18,0.11,"60659"
2021-03-16,0.106,"60659"
2021-04-19,0.237,"60659"
2020-12-29,0,"60659"
2021-02-15,0.035,"60659"
2021-04-07,0.173,"60659"
2021-01-10,0.003,"60659"
2021-04-23,0.255,"60659"
2020-12-22,0,"60659"
2021-05-25,0.383,"60659"
2021-02-07,0.021,"60659"
2020-12-17,0,"60659"
2021-01-26,0.011,"60659"
2021-03-27,0.131,"60659"
2021-03-31,0.142,"60659"
2021-04-10,0.19,"60659"
2021-04-04,0.155,"60659"
2021-01-07,0.001,"60659"
2020-12-28,0,"60659"
2021-03-28,0.131,"60659"
2021-05-03,0.294,"60659"
2021-04-26,0.265,"60659"
2021-03-30,0.138,"60659"
2021-03-02,0.064,"60659"
2021-01-04,0,"60659"
2021-01-19,0.007,"60659"
2021-03-21,0.117,"60659"
2021-05-02,0.29,"60659"
2021-02-23,0.047,"60659"
2021-04-06,0.165,"60659"
2021-05-05,0.303,"60659"
2021-03-08,0.081,"60659"
2021-02-24,0.049,"60659"
2021-04-13,0.206,"60659"
2021-02-05,0.02,"60659"
2020-12-25,0,"60659"
2021-05-15,0.347,"60659"
2021-01-01,0,"60659"
2021-01-12,0.004,"60659"
2020-12-20,0,"60659"
2021-05-04,0.299,"60659"
2021-02-08,0.021,"60659"
2021-01-20,0.008,"60659"
2021-02-22,0.045,"60659"
2021-03-13,0.1,"60659"
2021-03-11,0.093,"60659"
2020-12-23,0,"60659"
2021-02-12,0.032,"60659"
2021-02-02,0.016,"60659"
2021-01-30,0.014,"60659"
2021-01-05,0,"60659"
2021-05-21,0.371,"60659"
2021-03-09,0.085,"60659"
2021-02-16,0.036,"60659"
2021-05-17,0.354,"60659"
2021-03-26,0.128,"60659"
2021-02-11,0.029,"60659"
2021-01-29,0.014,"60659"
2021-01-27,0.013,"60659"
2021-01-13,0.005,"60659"
2020-12-31,0,"60659"
2021-05-08,0.319,"60659"
2021-04-16,0.224,"60659"
2021-05-06,0.308,"60659"
2020-12-15,0,"60659"
2021-05-07,0.314,"60659"
2020-12-16,0,"60659"
2021-05-01,0.289,"60659"
2021-02-17,0.038,"60659"
2021-04-18,0.23,"60659"
2021-01-21,0.009,"60659"
2021-03-19,0.113,"60659"
2021-02-25,0.054,"60659"
2021-02-18,0.039,"60659"
2020-12-30,0,"60659"
2021-02-14,0.035,"60659"
2021-03-14,0.101,"60659"
2021-01-11,0.004,"60659"
2021-04-20,0.242,"60659"
2020-12-21,0,"60659"
2021-05-19,0.362,"60659"
2021-05-22,0.374,"60659"
2021-01-18,0.006,"60659"
2021-03-06,0.077,"60659"
2021-03-24,0.122,"60659"
2021-01-25,0.01,"60659"
2021-02-10,0.025,"60659"
2020-12-26,0,"60659"
2021-01-23,0.009,"60659"
2021-01-15,0.006,"60659"
2021-04-27,0.271,"60659"
2021-04-30,0.286,"60659"
2021-05-14,0.343,"60659"
2021-02-13,0.034,"60659"
2021-03-03,0.068,"60659"
2021-05-13,0.337,"60659"
2021-04-11,0.197,"60659"
2021-01-06,0,"60659"
2021-01-28,0.013,"60659"
2021-01-22,0.009,"60659"
2021-01-09,0.002,"60659"
2021-05-20,0.367,"60659"
2021-01-17,0.006,"60659"
2021-01-31,0.015,"60659"
2021-04-05,0.16,"60659"
2021-03-12,0.097,"60659"
2021-02-28,0.06,"60659"
2021-05-16,0.349,"60659"
2021-03-22,0.118,"60659"
2021-04-15,0.22,"60659"
2021-02-19,0.041,"60659"
2021-04-17,0.228,"60659"
2021-03-29,0.133,"60659"
2021-03-04,0.072,"60659"
2021-05-18,0.358,"60659"
2021-04-24,0.259,"60659"
2021-05-12,0.332,"60659"
2021-03-23,0.12,"60659"
2021-05-24,0.379,"60659"
2021-03-20,0.116,"60659"
2021-01-03,0,"60659"
2021-05-10,0.323,"60659"
2021-04-03,0.154,"60659"
2021-02-18,0.057,"60660"
2021-01-09,0.004,"60660"
2021-01-10,0.004,"60660"
2021-05-09,0.434,"60660"
2021-04-18,0.296,"60660"
2021-02-23,0.068,"60660"
2021-05-23,0.489,"60660"
2021-04-27,0.375,"60660"
2021-03-08,0.107,"60660"
2020-12-30,0,"60660"
2021-04-05,0.205,"60660"
2021-03-05,0.101,"60660"
2021-04-09,0.235,"60660"
2020-12-25,0,"60660"
2021-01-11,0.005,"60660"
2021-01-06,0,"60660"
2021-01-17,0.008,"60660"
2021-01-26,0.014,"60660"
2021-03-19,0.146,"60660"
2020-12-17,0,"60660"
2021-02-26,0.08,"60660"
2021-01-28,0.017,"60660"
2021-03-26,0.164,"60660"
2021-05-06,0.423,"60660"
2021-01-03,0,"60660"
2021-01-23,0.012,"60660"
2020-12-22,0,"60660"
2021-04-16,0.286,"60660"
2021-04-08,0.227,"60660"
2021-05-10,0.437,"60660"
2021-01-25,0.013,"60660"
2021-03-03,0.093,"60660"
2021-04-15,0.277,"60660"
2021-04-04,0.199,"60660"
2021-03-09,0.111,"60660"
2021-03-11,0.12,"60660"
2021-01-22,0.011,"60660"
2021-04-21,0.321,"60660"
2021-02-22,0.066,"60660"
2021-03-01,0.085,"60660"
2021-04-28,0.382,"60660"
2021-02-17,0.054,"60660"
2021-03-18,0.143,"60660"
2021-04-25,0.342,"60660"
2021-04-03,0.198,"60660"
2021-03-25,0.16,"60660"
2021-03-16,0.137,"60660"
2021-04-11,0.245,"60660"
2021-03-24,0.156,"60660"
2021-05-19,0.479,"60660"
2020-12-27,0,"60660"
2021-02-02,0.021,"60660"
2021-05-24,0.491,"60660"
2021-03-12,0.126,"60660"
2021-01-05,0,"60660"
2020-12-18,0,"60660"
2021-04-19,0.306,"60660"
2021-05-08,0.433,"60660"
2021-01-31,0.018,"60660"
2021-03-14,0.131,"60660"
2021-05-16,0.467,"60660"
2021-04-26,0.348,"60660"
2021-02-13,0.049,"60660"
2021-03-17,0.14,"60660"
2021-05-07,0.429,"60660"
2021-03-31,0.181,"60660"
2021-02-28,0.083,"60660"
2021-04-01,0.188,"60660"
2021-04-14,0.267,"60660"
