Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60610,05/03/2021,299,39170,61,23204,0.572,250,17077,0.421,40548,POINT (-87.63581 41.90455),60610-20210503
60610,05/05/2021,336,39924,99,23406,0.577,251,17649,0.435,40548,POINT (-87.63581 41.90455),60610-20210505
60610,05/07/2021,297,40594,93,23577,0.581,215,18168,0.448,40548,POINT (-87.63581 41.90455),60610-20210507
60610,05/08/2021,173,40767,43,23620,0.583,136,18304,0.451,40548,POINT (-87.63581 41.90455),60610-20210508
60610,05/10/2021,193,41031,59,23712,0.585,147,18504,0.456,40548,POINT (-87.63581 41.90455),60610-20210510
60610,05/11/2021,339,41370,67,23779,0.586,277,18781,0.463,40548,POINT (-87.63581 41.90455),60610-20210511
60605,03/27/2021,261,16264,187,10266,0.353,89,6194,0.213,29060,POINT (-87.623449 41.867824),60605-20210327
60605,03/28/2021,141,16405,117,10383,0.357,47,6241,0.215,29060,POINT (-87.623449 41.867824),60605-20210328
60605,04/06/2021,630,20167,515,13284,0.457,169,7293,0.251,29060,POINT (-87.623449 41.867824),60605-20210406
60605,04/08/2021,518,21167,300,13888,0.478,267,7795,0.268,29060,POINT (-87.623449 41.867824),60605-20210408
60605,04/15/2021,468,23989,269,15554,0.535,199,9148,0.315,29060,POINT (-87.623449 41.867824),60605-20210415
60605,04/17/2021,296,24680,150,15882,0.547,146,9511,0.327,29060,POINT (-87.623449 41.867824),60605-20210417
60605,04/22/2021,553,26840,310,16786,0.578,243,10767,0.371,29060,POINT (-87.623449 41.867824),60605-20210422
60605,05/06/2021,303,30996,70,17981,0.619,247,13813,0.475,29060,POINT (-87.623449 41.867824),60605-20210506
60605,05/10/2021,131,31667,35,18209,0.627,106,14317,0.493,29060,POINT (-87.623449 41.867824),60605-20210510
60610,05/12/2021,238,41608,34,23813,0.587,206,18987,0.468,40548,POINT (-87.63581 41.90455),60610-20210512
60610,05/13/2021,325,41933,81,23894,0.589,246,19233,0.474,40548,POINT (-87.63581 41.90455),60610-20210513
60610,05/14/2021,240,42173,75,23969,0.591,169,19402,0.478,40548,POINT (-87.63581 41.90455),60610-20210514
60611,04/24/2021,263,35634,96,21310,0.641,167,15053,0.453,33224,POINT (-87.620291 41.894734),60611-20210424
60611,04/28/2021,315,36928,118,21689,0.653,208,15985,0.481,33224,POINT (-87.620291 41.894734),60611-20210428
60611,04/29/2021,425,37353,156,21845,0.658,277,16262,0.489,33224,POINT (-87.620291 41.894734),60611-20210429
60611,04/30/2021,392,37745,145,21990,0.662,255,16517,0.497,33224,POINT (-87.620291 41.894734),60611-20210430
60611,05/01/2021,187,37932,61,22051,0.664,130,16647,0.501,33224,POINT (-87.620291 41.894734),60611-20210501
60611,05/03/2021,229,38269,39,22129,0.666,196,16919,0.509,33224,POINT (-87.620291 41.894734),60611-20210503
60611,05/04/2021,282,38551,69,22198,0.668,225,17144,0.516,33224,POINT (-87.620291 41.894734),60611-20210504
60611,05/05/2021,226,38777,66,22264,0.67,169,17313,0.521,33224,POINT (-87.620291 41.894734),60611-20210505
60611,05/08/2021,194,39540,62,22471,0.676,145,17905,0.539,33224,POINT (-87.620291 41.894734),60611-20210508
60611,05/09/2021,75,39615,38,22509,0.677,54,17959,0.541,33224,POINT (-87.620291 41.894734),60611-20210509
60611,05/11/2021,243,40023,48,22618,0.681,205,18279,0.55,33224,POINT (-87.620291 41.894734),60611-20210511
60604,05/13/2021,7,1263,1,753,0.915,6,534,0.649,823,POINT (-87.629029 41.878153),60604-20210513
60605,01/19/2021,122,3778,57,2440,0.084,65,1338,0.046,29060,POINT (-87.623449 41.867824),60605-20210119
60605,01/24/2021,32,4439,31,2925,0.101,1,1514,0.052,29060,POINT (-87.623449 41.867824),60605-20210124
60605,02/10/2021,219,7098,161,4828,0.166,58,2270,0.078,29060,POINT (-87.623449 41.867824),60605-20210210
60605,02/11/2021,205,7303,83,4911,0.169,122,2392,0.082,29060,POINT (-87.623449 41.867824),60605-20210211
60605,02/16/2021,174,8017,129,5307,0.183,45,2710,0.093,29060,POINT (-87.623449 41.867824),60605-20210216
60605,03/10/2021,242,11849,168,7110,0.245,85,4798,0.165,29060,POINT (-87.623449 41.867824),60605-20210310
60605,03/20/2021,193,14182,141,8716,0.3,75,5602,0.193,29060,POINT (-87.623449 41.867824),60605-20210320
60607,02/16/2021,107,7981,67,5199,0.177,40,2782,0.095,29293,POINT (-87.652727 41.876104),60607-20210216
60607,02/20/2021,81,8578,21,5442,0.186,60,3136,0.107,29293,POINT (-87.652727 41.876104),60607-20210220
60601,05/11/2021,134,15634,20,9258,0.614,115,6876,0.456,15083,POINT (-87.622844 41.886262),60601-20210511
60605,05/11/2021,243,31910,54,18263,0.628,199,14516,0.5,29060,POINT (-87.623449 41.867824),60605-20210511
60606,05/14/2021,27,4494,7,2579,0.785,22,2067,0.629,3287,POINT (-87.63676 41.882634),60606-20210514
60611,05/12/2021,201,40224,31,22649,0.682,179,18458,0.556,33224,POINT (-87.620291 41.894734),60611-20210512
60611,05/13/2021,335,40559,65,22714,0.684,270,18728,0.564,33224,POINT (-87.620291 41.894734),60611-20210513
60611,05/14/2021,189,40748,38,22752,0.685,154,18882,0.568,33224,POINT (-87.620291 41.894734),60611-20210514
60612,03/01/2021,128,7907,63,5012,0.149,65,2895,0.086,33735,POINT (-87.687011 41.88004),60612-20210301
60612,03/02/2021,170,8077,100,5112,0.152,70,2965,0.088,33735,POINT (-87.687011 41.88004),60612-20210302
60612,03/05/2021,182,8673,106,5454,0.162,77,3222,0.096,33735,POINT (-87.687011 41.88004),60612-20210305
60612,03/07/2021,52,8822,40,5542,0.164,30,3302,0.098,33735,POINT (-87.687011 41.88004),60612-20210307
60612,03/09/2021,208,9176,130,5751,0.17,83,3457,0.102,33735,POINT (-87.687011 41.88004),60612-20210309
60612,03/11/2021,231,9588,144,6009,0.178,94,3622,0.107,33735,POINT (-87.687011 41.88004),60612-20210311
60634,12/15/2020,0,0,0,0,0,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201215
60634,12/16/2020,2,2,2,2,0,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201216
60634,12/17/2020,28,30,28,30,0,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201217
60634,12/18/2020,109,139,109,139,0.002,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201218
60634,12/19/2020,75,214,75,214,0.003,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201219
60634,12/22/2020,65,386,65,386,0.005,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201222
60634,12/23/2020,57,443,57,443,0.006,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201223
60634,12/24/2020,8,451,8,451,0.006,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201224
60634,12/25/2020,0,451,0,451,0.006,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201225
60634,12/26/2020,11,462,11,462,0.006,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201226
60634,12/27/2020,0,462,0,462,0.006,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201227
60634,12/28/2020,28,490,28,490,0.007,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201228
60634,12/29/2020,114,604,114,604,0.008,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201229
60634,12/30/2020,80,684,80,684,0.009,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201230
60634,12/31/2020,65,749,65,749,0.01,0,0,0,75082,POINT (-87.797373 41.944967),60634-20201231
60607,03/05/2021,239,10717,139,6367,0.217,107,4360,0.149,29293,POINT (-87.652727 41.876104),60607-20210305
60604,02/24/2021,18,438,4,296,0.36,14,142,0.173,823,POINT (-87.629029 41.878153),60604-20210224
60604,02/25/2021,23,461,5,301,0.366,18,160,0.194,823,POINT (-87.629029 41.878153),60604-20210225
60604,02/26/2021,24,485,7,308,0.374,17,177,0.215,823,POINT (-87.629029 41.878153),60604-20210226
60604,02/27/2021,2,487,1,309,0.375,1,178,0.216,823,POINT (-87.629029 41.878153),60604-20210227
60604,02/28/2021,1,488,1,310,0.377,0,178,0.216,823,POINT (-87.629029 41.878153),60604-20210228
60604,03/01/2021,10,498,4,314,0.382,6,184,0.224,823,POINT (-87.629029 41.878153),60604-20210301
60604,03/02/2021,12,510,3,317,0.385,9,193,0.235,823,POINT (-87.629029 41.878153),60604-20210302
60604,03/03/2021,10,520,3,320,0.389,7,200,0.243,823,POINT (-87.629029 41.878153),60604-20210303
60612,03/12/2021,340,9928,194,6203,0.184,154,3776,0.112,33735,POINT (-87.687011 41.88004),60612-20210312
60604,03/04/2021,7,527,5,325,0.395,2,202,0.245,823,POINT (-87.629029 41.878153),60604-20210304
60604,03/05/2021,8,535,4,329,0.4,4,206,0.25,823,POINT (-87.629029 41.878153),60604-20210305
60604,03/06/2021,3,538,3,332,0.403,0,206,0.25,823,POINT (-87.629029 41.878153),60604-20210306
60604,03/07/2021,1,539,0,332,0.403,1,207,0.252,823,POINT (-87.629029 41.878153),60604-20210307
60604,03/08/2021,11,550,6,338,0.411,6,213,0.259,823,POINT (-87.629029 41.878153),60604-20210308
60604,03/09/2021,12,562,6,344,0.418,8,221,0.269,823,POINT (-87.629029 41.878153),60604-20210309
60604,03/10/2021,12,574,6,350,0.425,6,227,0.276,823,POINT (-87.629029 41.878153),60604-20210310
60604,03/11/2021,11,585,5,355,0.431,7,234,0.284,823,POINT (-87.629029 41.878153),60604-20210311
60604,03/12/2021,10,595,6,361,0.439,4,238,0.289,823,POINT (-87.629029 41.878153),60604-20210312
60604,03/14/2021,2,599,2,365,0.443,1,239,0.29,823,POINT (-87.629029 41.878153),60604-20210314
60604,03/15/2021,9,608,4,369,0.448,5,244,0.296,823,POINT (-87.629029 41.878153),60604-20210315
60604,03/16/2021,12,620,7,376,0.457,5,249,0.303,823,POINT (-87.629029 41.878153),60604-20210316
60604,03/17/2021,11,631,9,385,0.468,2,251,0.305,823,POINT (-87.629029 41.878153),60604-20210317
60604,03/18/2021,13,644,11,396,0.481,2,253,0.307,823,POINT (-87.629029 41.878153),60604-20210318
60604,03/19/2021,13,657,10,406,0.493,3,256,0.311,823,POINT (-87.629029 41.878153),60604-20210319
60604,03/20/2021,10,667,7,413,0.502,4,260,0.316,823,POINT (-87.629029 41.878153),60604-20210320
60604,03/21/2021,2,669,2,415,0.504,0,260,0.316,823,POINT (-87.629029 41.878153),60604-20210321
60604,03/22/2021,7,676,7,422,0.513,0,260,0.316,823,POINT (-87.629029 41.878153),60604-20210322
60604,03/23/2021,12,688,8,430,0.522,4,264,0.321,823,POINT (-87.629029 41.878153),60604-20210323
60612,03/13/2021,143,10071,88,6291,0.186,63,3839,0.114,33735,POINT (-87.687011 41.88004),60612-20210313
60612,03/17/2021,260,10861,175,6868,0.204,88,4081,0.121,33735,POINT (-87.687011 41.88004),60612-20210317
60612,03/18/2021,330,11191,236,7104,0.211,105,4186,0.124,33735,POINT (-87.687011 41.88004),60612-20210318
60612,03/19/2021,291,11482,204,7308,0.217,90,4276,0.127,33735,POINT (-87.687011 41.88004),60612-20210319
60612,03/20/2021,112,11594,84,7392,0.219,39,4315,0.128,33735,POINT (-87.687011 41.88004),60612-20210320
60612,03/21/2021,72,11666,62,7454,0.221,12,4327,0.128,33735,POINT (-87.687011 41.88004),60612-20210321
60612,03/23/2021,242,12111,185,7800,0.231,70,4442,0.132,33735,POINT (-87.687011 41.88004),60612-20210323
60612,03/24/2021,315,12426,237,8037,0.238,83,4525,0.134,33735,POINT (-87.687011 41.88004),60612-20210324
60612,03/26/2021,328,13122,232,8550,0.253,101,4720,0.14,33735,POINT (-87.687011 41.88004),60612-20210326
60612,03/28/2021,120,13446,112,8806,0.261,26,4823,0.143,33735,POINT (-87.687011 41.88004),60612-20210328
60612,03/31/2021,284,14332,188,9411,0.279,107,5132,0.152,33735,POINT (-87.687011 41.88004),60612-20210331
60612,04/03/2021,178,15161,115,9902,0.294,82,5510,0.163,33735,POINT (-87.687011 41.88004),60612-20210403
60612,04/04/2021,69,15230,35,9937,0.295,39,5549,0.164,33735,POINT (-87.687011 41.88004),60612-20210404
60612,04/05/2021,310,15540,191,10128,0.3,135,5684,0.168,33735,POINT (-87.687011 41.88004),60612-20210405
60612,04/06/2021,375,15915,236,10364,0.307,172,5856,0.174,33735,POINT (-87.687011 41.88004),60612-20210406
60612,04/07/2021,322,16237,159,10523,0.312,186,6042,0.179,33735,POINT (-87.687011 41.88004),60612-20210407
60612,04/08/2021,393,16630,208,10731,0.318,214,6256,0.185,33735,POINT (-87.687011 41.88004),60612-20210408
60612,04/09/2021,368,16998,200,10931,0.324,192,6448,0.191,33735,POINT (-87.687011 41.88004),60612-20210409
60612,04/10/2021,249,17247,180,11111,0.329,122,6570,0.195,33735,POINT (-87.687011 41.88004),60612-20210410
60612,04/11/2021,126,17373,82,11193,0.332,86,6656,0.197,33735,POINT (-87.687011 41.88004),60612-20210411
60612,04/12/2021,324,17697,156,11349,0.336,194,6850,0.203,33735,POINT (-87.687011 41.88004),60612-20210412
60612,04/13/2021,378,18075,151,11500,0.341,229,7079,0.21,33735,POINT (-87.687011 41.88004),60612-20210413
60612,04/15/2021,434,18850,161,11816,0.35,274,7541,0.224,33735,POINT (-87.687011 41.88004),60612-20210415
60612,04/16/2021,343,19193,148,11964,0.355,195,7736,0.229,33735,POINT (-87.687011 41.88004),60612-20210416
60612,04/17/2021,229,19422,114,12078,0.358,115,7851,0.233,33735,POINT (-87.687011 41.88004),60612-20210417
60612,04/18/2021,123,19545,29,12107,0.359,94,7945,0.236,33735,POINT (-87.687011 41.88004),60612-20210418
60612,04/19/2021,261,19806,91,12198,0.362,170,8115,0.241,33735,POINT (-87.687011 41.88004),60612-20210419
60612,04/20/2021,288,20094,127,12325,0.365,161,8276,0.245,33735,POINT (-87.687011 41.88004),60612-20210420
60612,04/21/2021,318,20412,162,12487,0.37,156,8432,0.25,33735,POINT (-87.687011 41.88004),60612-20210421
60612,04/23/2021,310,21005,137,12757,0.378,173,8755,0.26,33735,POINT (-87.687011 41.88004),60612-20210423
60612,04/24/2021,140,21145,63,12820,0.38,77,8832,0.262,33735,POINT (-87.687011 41.88004),60612-20210424
60612,04/26/2021,208,21443,70,12948,0.384,139,9003,0.267,33735,POINT (-87.687011 41.88004),60612-20210426
60612,04/29/2021,223,22139,70,13174,0.391,156,9481,0.281,33735,POINT (-87.687011 41.88004),60612-20210429
60612,04/30/2021,238,22377,103,13277,0.394,136,9617,0.285,33735,POINT (-87.687011 41.88004),60612-20210430
60612,05/04/2021,163,22891,50,13443,0.398,124,9983,0.296,33735,POINT (-87.687011 41.88004),60612-20210504
60612,05/06/2021,202,23315,61,13587,0.403,149,10282,0.305,33735,POINT (-87.687011 41.88004),60612-20210506
60612,05/08/2021,146,23664,53,13712,0.406,109,10528,0.312,33735,POINT (-87.687011 41.88004),60612-20210508
60612,05/09/2021,32,23696,21,13733,0.407,20,10548,0.313,33735,POINT (-87.687011 41.88004),60612-20210509
60612,05/10/2021,141,23837,46,13779,0.408,103,10651,0.316,33735,POINT (-87.687011 41.88004),60612-20210510
60612,05/11/2021,224,24061,62,13841,0.41,167,10818,0.321,33735,POINT (-87.687011 41.88004),60612-20210511
60612,05/12/2021,194,24255,68,13909,0.412,132,10950,0.325,33735,POINT (-87.687011 41.88004),60612-20210512
60612,05/14/2021,191,24609,59,14029,0.416,133,11191,0.332,33735,POINT (-87.687011 41.88004),60612-20210514
60612,05/15/2021,124,24733,41,14070,0.417,86,11277,0.334,33735,POINT (-87.687011 41.88004),60612-20210515
60613,02/07/2021,70,7967,59,5974,0.118,11,1993,0.039,50761,POINT (-87.661343 41.953742),60613-20210207
60613,02/09/2021,377,8641,176,6296,0.124,201,2345,0.046,50761,POINT (-87.661343 41.953742),60613-20210209
60613,02/11/2021,503,9546,334,6917,0.136,169,2629,0.052,50761,POINT (-87.661343 41.953742),60613-20210211
60613,02/12/2021,406,9952,230,7147,0.141,176,2805,0.055,50761,POINT (-87.661343 41.953742),60613-20210212
60613,02/14/2021,71,10285,45,7367,0.145,26,2918,0.057,50761,POINT (-87.661343 41.953742),60613-20210214
60613,02/15/2021,161,10446,107,7474,0.147,54,2972,0.059,50761,POINT (-87.661343 41.953742),60613-20210215
60613,02/16/2021,218,10664,150,7624,0.15,68,3040,0.06,50761,POINT (-87.661343 41.953742),60613-20210216
60613,02/17/2021,260,10924,128,7752,0.153,132,3172,0.062,50761,POINT (-87.661343 41.953742),60613-20210217
60613,02/18/2021,299,11223,115,7867,0.155,184,3356,0.066,50761,POINT (-87.661343 41.953742),60613-20210218
60613,02/19/2021,334,11557,143,8010,0.158,191,3547,0.07,50761,POINT (-87.661343 41.953742),60613-20210219
60613,02/20/2021,162,11719,45,8055,0.159,117,3664,0.072,50761,POINT (-87.661343 41.953742),60613-20210220
60613,04/29/2021,725,52025,150,31602,0.623,587,21954,0.432,50761,POINT (-87.661343 41.953742),60613-20210429
60613,04/30/2021,658,52683,173,31775,0.626,489,22443,0.442,50761,POINT (-87.661343 41.953742),60613-20210430
60613,05/01/2021,294,52977,105,31880,0.628,198,22641,0.446,50761,POINT (-87.661343 41.953742),60613-20210501
60613,05/02/2021,209,53186,63,31943,0.629,158,22799,0.449,50761,POINT (-87.661343 41.953742),60613-20210502
60613,05/04/2021,520,54102,116,32142,0.633,415,23546,0.464,50761,POINT (-87.661343 41.953742),60613-20210504
60613,05/05/2021,457,54559,136,32278,0.636,335,23881,0.47,50761,POINT (-87.661343 41.953742),60613-20210505
60613,05/06/2021,468,55027,113,32391,0.638,370,24251,0.478,50761,POINT (-87.661343 41.953742),60613-20210506
60613,05/07/2021,467,55494,121,32512,0.64,353,24604,0.485,50761,POINT (-87.661343 41.953742),60613-20210507
60613,05/08/2021,343,55837,93,32605,0.642,262,24866,0.49,50761,POINT (-87.661343 41.953742),60613-20210508
60613,05/09/2021,87,55924,43,32648,0.643,58,24924,0.491,50761,POINT (-87.661343 41.953742),60613-20210509
60613,05/10/2021,224,56148,70,32718,0.645,171,25095,0.494,50761,POINT (-87.661343 41.953742),60613-20210510
60613,05/11/2021,524,56672,98,32816,0.646,432,25527,0.503,50761,POINT (-87.661343 41.953742),60613-20210511
60613,05/12/2021,348,57020,59,32875,0.648,296,25823,0.509,50761,POINT (-87.661343 41.953742),60613-20210512
60613,05/13/2021,406,57426,88,32963,0.649,320,26143,0.515,50761,POINT (-87.661343 41.953742),60613-20210513
60613,05/14/2021,411,57837,137,33100,0.652,278,26421,0.52,50761,POINT (-87.661343 41.953742),60613-20210514
60613,05/15/2021,376,58213,69,33169,0.653,310,26731,0.527,50761,POINT (-87.661343 41.953742),60613-20210515
60614,02/14/2021,110,14038,78,10047,0.14,32,3991,0.055,71954,POINT (-87.652064 41.922605),60614-20210214
60614,02/15/2021,323,14361,119,10166,0.141,204,4195,0.058,71954,POINT (-87.652064 41.922605),60614-20210215
60614,02/16/2021,381,14742,234,10400,0.145,147,4342,0.06,71954,POINT (-87.652064 41.922605),60614-20210216
60614,02/18/2021,480,15616,195,10751,0.149,285,4865,0.068,71954,POINT (-87.652064 41.922605),60614-20210218
60614,02/19/2021,492,16108,139,10890,0.151,353,5218,0.073,71954,POINT (-87.652064 41.922605),60614-20210219
60614,02/20/2021,216,16324,68,10958,0.152,148,5366,0.075,71954,POINT (-87.652064 41.922605),60614-20210220
60614,02/21/2021,97,16421,28,10986,0.153,69,5435,0.076,71954,POINT (-87.652064 41.922605),60614-20210221
60614,02/24/2021,467,17813,195,11547,0.16,272,6266,0.087,71954,POINT (-87.652064 41.922605),60614-20210224
60614,02/26/2021,625,18962,234,11925,0.166,391,7037,0.098,71954,POINT (-87.652064 41.922605),60614-20210226
60614,02/27/2021,352,19314,185,12110,0.168,167,7204,0.1,71954,POINT (-87.652064 41.922605),60614-20210227
60614,02/28/2021,169,19483,84,12194,0.169,85,7289,0.101,71954,POINT (-87.652064 41.922605),60614-20210228
60614,03/01/2021,353,19836,178,12372,0.172,175,7464,0.104,71954,POINT (-87.652064 41.922605),60614-20210301
60614,03/02/2021,379,20215,217,12589,0.175,162,7626,0.106,71954,POINT (-87.652064 41.922605),60614-20210302
60614,03/03/2021,550,20765,256,12845,0.179,294,7920,0.11,71954,POINT (-87.652064 41.922605),60614-20210303
60614,03/04/2021,492,21257,292,13137,0.183,203,8123,0.113,71954,POINT (-87.652064 41.922605),60614-20210304
60614,03/05/2021,535,21792,341,13478,0.187,201,8324,0.116,71954,POINT (-87.652064 41.922605),60614-20210305
60614,03/06/2021,237,22029,132,13610,0.189,110,8434,0.117,71954,POINT (-87.652064 41.922605),60614-20210306
60614,03/08/2021,303,22491,166,13872,0.193,148,8655,0.12,71954,POINT (-87.652064 41.922605),60614-20210308
60614,03/09/2021,477,22968,214,14086,0.196,280,8935,0.124,71954,POINT (-87.652064 41.922605),60614-20210309
60614,03/10/2021,602,23570,406,14492,0.201,209,9144,0.127,71954,POINT (-87.652064 41.922605),60614-20210310
60614,03/11/2021,695,24265,479,14971,0.208,243,9387,0.13,71954,POINT (-87.652064 41.922605),60614-20210311
60614,03/12/2021,1065,25330,761,15732,0.219,329,9716,0.135,71954,POINT (-87.652064 41.922605),60614-20210312
60614,03/13/2021,361,25691,193,15925,0.221,197,9913,0.138,71954,POINT (-87.652064 41.922605),60614-20210313
60614,03/14/2021,242,25933,153,16078,0.223,103,10016,0.139,71954,POINT (-87.652064 41.922605),60614-20210314
60614,03/15/2021,552,26485,438,16516,0.23,142,10158,0.141,71954,POINT (-87.652064 41.922605),60614-20210315
60614,03/16/2021,690,27175,428,16944,0.235,285,10443,0.145,71954,POINT (-87.652064 41.922605),60614-20210316
60614,03/17/2021,624,27799,474,17418,0.242,161,10604,0.147,71954,POINT (-87.652064 41.922605),60614-20210317
60614,03/18/2021,732,28531,598,18016,0.25,152,10756,0.149,71954,POINT (-87.652064 41.922605),60614-20210318
60614,03/19/2021,835,29366,697,18713,0.26,163,10919,0.152,71954,POINT (-87.652064 41.922605),60614-20210319
60614,03/20/2021,439,29805,340,19053,0.265,151,11070,0.154,71954,POINT (-87.652064 41.922605),60614-20210320
60614,03/21/2021,341,30146,307,19360,0.269,49,11119,0.155,71954,POINT (-87.652064 41.922605),60614-20210321
60654,12/15/2020,0,0,0,0,0,0,0,0,20022,POINT (-87.636354 41.892485),60654-20201215
60654,12/16/2020,5,5,5,5,0,0,0,0,20022,POINT (-87.636354 41.892485),60654-20201216
60654,12/17/2020,67,72,67,72,0.004,0,0,0,20022,POINT (-87.636354 41.892485),60654-20201217
